13,19,297
163,331,133
421,227,193
483,483,129
138,138,295
303,131,256
161,123,173
161,123,185
7,13,27
115,185,41
265,147,297
391,299,145
361,25,35
19,425,211
19,425,227
131,163,361
11,163,481
168,49,57
168,49,105
73,43,151
73,43,181
161,131,267
25,57,57
27,301,131
303,136,34
33,73,181
265,167,203
265,167,331
145,107,173
145,107,181
15,31,41
152,35,137
152,35,140
152,35,392
9,49,121
10,129,227
10,129,361
10,129,419
10,129,451
10,129,481
35,155,301
385,419,203
385,419,451
49,43,157
395,3,4
395,3,256
395,3,260
419,137,34
211,299,133
195,421,11
203,37,10
131,256,3
131,256,129
131,256,131
425,99,129
9,169,115
241,227,385
289,169,91
289,169,211
173,9,34
19,0,0
19,0,9
19,0,129
189,11,4
225,129,34
225,129,259
225,129,320
451,163,9
47,13,10
331,143,7
91,47,13
99,429,139
80,129,299
80,129,419
355,9,3
355,9,7
355,9,19
355,9,33
355,9,34
355,9,35
355,9,37
355,9,49
193,489,179
37,136,35
331,423,131
259,130,265
259,130,385
25,11,157
33,91,173
177,97,193
3,137,115
3,137,295
201,0,0
147,393,35
147,393,291
241,169,3
41,20,11
167,129,320
9,35,157
9,35,457
35,137,38
35,137,50
35,137,98
35,137,290
425,179,73
173,107,145
11,295,139
39,141,11
259,139,301
259,139,421
151,425,67
121,0,0
9,59,61
9,59,189
4,0,0
4,0,3
4,0,9
4,0,33
4,0,129
423,131,256
16,3,399
16,3,429
143,0,0
169,80,33
67,423,395
153,363,163
295,143,11
133,139,295
45,25,49
10,13,31
10,13,47
10,13,59
105,137,38
105,137,50
395,391,3
395,391,259
289,195,417
297,3,133
297,3,136
297,3,260
143,9,34
3,260,139
64,161,123
64,161,243
64,161,459
64,161,489
7,131,295
177,9,7
177,9,20
177,9,34
130,129,107
130,129,299
130,129,331
130,129,361
130,129,481
227,233,49
13,41,157
217,3,9
217,3,13
217,3,129
217,3,133
217,3,136
217,3,137
217,3,265
217,3,385
143,303,11
143,303,131
37,163,457
421,137,34
260,9,59
260,9,179
63,9,0
63,9,4
63,9,16
195,385,259
162,385,195
162,385,387
320,163,457
140,3,11
140,3,13
140,3,41
140,3,43
140,3,131
140,3,133
140,3,136
140,3,161
140,3,163
140,3,260
140,3,265
140,3,385
233,227,385
457,129,34
227,129,64
227,129,256
227,129,320
59,41,80
161,200,35
55,33,25
55,33,145
41,152,35
153,41,50
153,41,51
45,11,131
45,11,135
13,34,137
185,51,9
97,145,297
43,61,25
11,20,41
50,41,153
51,141,11
219,169,33
39,9,20
5,137,107
5,137,115
5,137,227
5,137,355
481,163,9
211,489,161
27,37,73
391,139,33
3,163,457
91,0,0
42,17,41
42,17,169
137,227,481
67,43,157
129,41,59
167,395,259
63,63,9
145,169,115
61,145,35
169,35,136
169,35,140
169,35,152
169,35,200
169,35,392
27,141,35
27,141,291
33,233,241
33,233,243
457,179,41
5,3,395
5,3,425
17,0,0
17,0,3
17,0,9
17,0,33
17,0,129
421,11,20
419,203,37
130,289,155
130,289,203
130,289,211
65,169,115
10,33,121
10,33,185
10,33,211
10,33,233
10,33,241
160,67,173
160,67,421
160,67,425
161,75,165
168,3,13
168,3,133
168,3,265
168,3,385
97,163,457
295,0,0
387,291,137
387,291,153
67,161,105
67,161,169
67,161,201
67,161,225
67,161,233
395,419,193
75,33,80
75,33,136
75,33,145
159,299,129
41,243,233
41,243,425
7,425,211
143,259,130
37,123,185
331,35,136
73,179,361
73,179,425
35,203,421
13,167,331
225,201,35
225,201,39
135,299,145
135,299,153
141,0,0
147,297,19
147,297,131
147,297,145
147,297,147
131,419,451
57,61,11
163,451,385
35,41,153
391,459,161
42,157,43
425,19,40
61,0,0
392,3,11
392,3,13
392,3,41
392,3,43
392,3,131
392,3,133
392,3,136
392,3,161
392,3,163
392,3,260
392,3,265
392,3,385
3,395,391
3,395,423
43,129,320
19,173,91
19,173,107
265,159,47
177,105,49
177,105,145
177,105,161
177,105,177
165,201,35
165,201,99
385,163,331
385,163,361
295,129,64
295,129,256
295,129,320
267,131,161
267,131,417
73,189,59
61,25,40
9,19,301
137,38,11
41,131,387
160,129,107
160,129,299
160,129,331
160,129,361
160,129,451
15,13,19
75,165,11
75,165,67
75,165,73
75,165,75
299,131,260
193,419,395
193,419,451
201,291,131
57,9,7
57,9,20
57,9,34
227,393,3
157,3,4
157,3,256
157,3,260
289,139,271
289,139,391
399,399,3
165,67,385
169,0,0
169,0,3
243,9,4
9,20,43
137,47,31
15,10,5
37,25,57
167,331,129
167,331,133
320,3,143
320,3,173
105,185,49
105,185,51
397,129,259
397,129,289
25,37,75
227,33,136
157,107,161
67,160,73
67,160,193
290,131,393
55,385,131
40,17,43
40,17,169
131,295,139
297,51,137
297,51,153
11,45,27
11,39,141
11,39,153
11,39,201
11,39,393
107,9,20
162,457,163
259,395,167
259,395,391
98,161,201
61,43,129
161,227,481
19,41,57
19,41,153
19,41,169
19,41,177
19,41,185
135,271,11
137,115,169
40,137,115
40,137,295
259,169,121
259,169,241
233,179,265
31,0,0
185,107,133
165,73,49
9,181,107
67,139,301
67,139,421
16,33,91
16,33,121
16,33,155
16,33,185
16,33,203
16,33,211
16,33,219
16,33,233
16,33,241
16,33,249
137,50,41
147,35,140
147,35,392
417,193,97
155,35,136
11,173,91
37,11,15
37,11,135
37,11,139
37,11,141
37,11,143
45,59,25
45,59,153
15,137,98
15,137,290
0,9,63
0,9,183
185,3,260
3,4,11
423,9,16
49,137,98
49,137,290
31,9,4
31,9,16
31,9,20
31,9,33
31,9,34
105,161,131
105,161,195
163,129,320
57,57,25
57,57,41
57,57,49
57,57,57
395,131,320
47,137,34
143,47,25
39,399,139
147,40,17
129,11,47
139,290,129
123,185,33
33,145,361
271,139,33
41,177,105
138,35,137
13,11,39
13,11,135
13,11,163
13,11,165
13,11,167
0,0,0
0,0,3
0,0,9
0,0,33
0,0,129
419,131,260
3,13,31
203,35,136
139,0,0
139,0,33
161,115,169
169,211,289
25,169,115
9,167,331
9,167,459
271,37,137
451,131,260
457,227,161
41,41,147
13,179,361
421,3,4
421,3,9
421,3,136
421,3,256
421,3,260
147,291,137
147,291,393
73,163,451
73,163,481
355,3,265
355,3,385
459,33,16
15,141,35
15,141,99
391,395,3
391,395,7
391,395,35
391,395,131
391,395,259
3,131,425
385,387,387
147,9,20
147,9,34
147,9,37
47,159,11
47,159,41
65,161,107
65,161,203
65,161,227
65,161,233
168,65,161
168,65,163
163,457,35
163,457,162
163,457,163
10,137,115
10,137,295
361,155,37
241,0,0
59,25,40
179,425,67
159,34,136
259,133,75
7,15,15
136,3,271
136,3,301
136,3,391
136,3,421
361,179,9
361,179,41
361,179,73
361,179,137
361,179,265
3,136,35
451,265,35
133,67,417
361,243,161
256,33,219
256,33,249
385,259,135
387,35,152
387,35,200
9,34,137
67,417,195
35,136,3
35,136,33
35,136,34
35,136,35
61,185,97
45,31,11
10,3,173
10,3,301
10,3,391
10,3,421
10,3,425
160,33,91
160,33,121
160,33,155
160,33,203
160,33,211
417,3,13
417,3,136
417,3,260
168,33,25
168,33,73
168,33,145
168,33,193
67,169,121
67,169,241
225,33,25
225,33,80
225,33,136
133,419,451
195,291,137
195,291,141
141,291,131
143,3,4
143,3,256
143,3,260
241,161,320
9,43,151
9,43,181
173,99,129
13,47,31
13,47,155
162,193,225
162,193,417
181,35,136
37,185,121
131,489,179
131,489,227
260,3,139
260,3,143
260,3,169
260,3,173
260,3,271
260,3,301
260,3,391
260,3,395
260,3,421
260,3,425
20,41,155
20,41,185
107,173,19
50,137,35
50,137,98
50,137,290
297,147,41
297,147,265
297,147,289
297,147,297
291,0,0
55,43,137
153,39,11
3,301,155
33,163,457
233,241,33
233,241,97
395,291,129
185,41,20
167,73,160
387,137,38
387,137,50
151,303,11
211,0,0
37,73,177
27,47,13
27,47,141
16,129,363
16,129,483
291,9,20
291,9,35
41,159,47
41,159,299
45,10,5
98,0,0
98,0,9
98,0,129
395,39,9
43,9,20
145,361,163
145,361,179
75,421,131
45,155,289
45,155,291
195,393,35
195,393,39
161,41,27
129,64,161
19,169,121
19,169,241
137,0,0
137,0,3
137,0,33
193,163,331
193,163,361
15,35,152
15,35,200
201,35,136
201,35,140
201,35,392
419,395,7
227,137,34
451,423,11
13,15,15
45,3,136
45,3,260
45,3,385
195,481,161
163,200,33
11,43,181
57,0,0
185,59,13
97,169,91
97,169,211
211,161,320
425,129,34
41,51,141
41,51,153
41,51,201
41,51,393
457,33,16
457,33,64
457,33,80
331,133,10
99,161,200
99,161,201
11,157,43
3,9,61
3,9,181
19,45,27
27,61,41
320,33,155
320,33,185
391,131,320
35,173,91
131,11,45
42,25,45
42,25,57
43,157,35
43,157,42
43,157,43
49,121,169
49,121,185
417,129,34
417,129,67
417,129,320
91,137,34
129,33,91
129,33,121
295,3,136
355,163,137
489,3,4
259,425,211
320,137,55
20,137,355
105,51,137
105,51,141
129,34,137
299,159,11
299,159,41
137,131,291
67,395,391
139,35,136
139,35,140
139,35,152
139,35,200
139,35,392
19,163,457
42,0,0
42,0,3
42,0,9
42,0,33
42,0,129
129,451,419
153,3,137
153,3,260
155,291,129
301,139,3
267,7,13
17,137,295
17,137,299
17,137,355
17,137,419
181,0,0
9,151,299
7,139,301
7,139,421
33,9,31
33,9,151
161,64,33
161,64,129
161,64,161
11,139,421
145,43,31
145,43,61
75,129,34
75,129,289
75,129,320
20,11,143
20,11,173
141,63,43
387,387,131
387,387,259
387,387,385
387,387,387
31,47,9
31,47,11
31,47,13
31,47,25
31,47,137
181,9,3
181,9,4
181,9,16
181,9,20
181,9,34
385,169,115
267,141,35
267,141,51
131,320,161
80,35,397
15,7,265
225,193,289
299,141,3
27,0,0
135,291,137
135,291,201
138,5,11
138,5,43
37,75,165
20,33,203
20,33,233
355,73,161
211,259,137
289,0,0
289,0,9
289,0,129
42,133,75
42,133,267
139,295,137
139,295,138
139,295,139
393,34,9
393,34,129
157,9,34
267,130,257
451,161,80
51,393,131
135,395,259
135,395,291
141,363,163
80,169,115
151,11,260
131,297,147
147,265,7
425,243,41
425,243,161
265,135,267
297,211,161
49,203,421
290,137,35
290,137,38
290,137,50
173,33,80
3,161,233
73,165,75
133,41,157
225,99,137
225,99,141
151,0,0
173,19,40
13,31,43
13,31,47
177,121,41
37,233,241
259,163,457
267,35,152
267,35,200
3,43,157
35,392,131
115,173,11
9,179,361
9,179,489
193,225,225
11,38,137
67,133,267
267,137,38
267,137,50
289,131,139
289,131,267
289,131,387
289,131,393
289,131,395
165,75,37
165,75,133
165,75,161
165,75,165
185,9,34
395,129,34
61,155,289
211,425,3
211,425,19
211,425,35
211,425,67
211,425,131
11,260,131
195,35,140
195,35,392
141,35,136
141,35,152
141,35,200
25,45,27
289,43,157
168,0,0
168,0,3
168,0,9
168,0,33
168,0,129
131,303,143
131,303,155
143,33,80
107,185,49
61,35,136
115,169,80
397,33,9
397,33,25
397,33,73
397,33,129
397,33,136
397,33,137
397,33,145
397,33,193
37,10,13
37,10,133
259,0,0
259,0,9
259,0,129
137,169,115
25,189,107
37,155,299
37,155,301
40,0,0
40,0,3
40,0,9
40,0,33
40,0,129
33,155,301
33,155,303
25,167,331
179,0,0
135,265,19
135,3,136
135,3,260
135,3,265
481,227,129
481,227,137
481,227,161
481,227,193
481,227,385
429,3,0
429,3,4
429,3,256
105,160,65
55,129,3
55,129,33
55,129,34
55,129,35
55,129,67
55,129,97
55,129,259
55,129,289
123,41,16
13,10,7
13,10,37
257,35,155
257,35,157
257,35,185
257,35,217
99,0,0
265,163,451
265,163,481
139,3,260
17,41,59
17,41,155
17,41,179
17,41,185
331,161,80
267,167,73
267,167,201
361,0,0
179,9,4
179,9,16
179,9,20
145,105,177
301,49,137
195,137,38
195,137,50
361,145,40
35,157,43
256,3,143
256,3,173
256,3,271
256,3,301
256,3,391
256,3,395
256,3,399
256,3,421
256,3,425
256,3,429
257,139,295
41,185,121
49,41,27
49,41,139
49,41,147
49,41,153
49,41,155
39,153,41
25,0,0
25,0,3
25,0,33
99,9,20
99,9,35
161,163,331
33,64,161
260,0,0
260,0,3
260,0,9
260,0,33
260,0,129
115,137,34
131,459,167
131,459,419
211,137,34
130,3,173
130,3,271
130,3,301
130,3,421
130,3,425
425,33,80
91,33,16
91,33,64
91,33,80
91,33,129
91,33,136
295,155,41
107,161,80
97,139,271
97,139,391
200,33,11
200,33,25
200,33,41
200,33,43
200,33,73
200,33,80
200,33,131
200,33,136
200,33,145
200,33,161
200,33,163
200,33,193
457,3,4
457,3,256
457,3,260
3,139,301
3,139,421
129,3,271
129,3,301
303,9,16
129,289,211
421,459,131
7,143,271
7,143,299
361,131,260
133,459,419
363,163,129
131,0,0
131,0,9
131,0,33
3,425,211
3,425,243
10,0,0
10,0,3
10,0,9
10,0,33
10,0,129
147,361,161
355,129,64
355,129,256
163,361,145
51,41,152
51,41,153
289,185,121
291,141,11
59,185,97
137,11,39
67,425,179
67,425,211
167,265,130
331,0,0
115,9,4
115,9,16
115,9,20
162,162,457
51,129,35
51,129,320
217,169,35
59,13,10
165,137,98
165,137,290
385,227,233
385,227,481
4,9,31
4,9,47
4,9,59
4,9,61
4,9,63
4,9,151
4,9,167
4,9,179
4,9,181
4,9,183
387,131,41
387,131,297
99,141,11
393,99,161
143,11,20
27,41,161
27,41,177
160,193,227
160,193,419
160,193,481
129,256,131
173,91,33
173,91,37
395,33,80
181,43,9
257,0,0
257,0,3
257,0,9
257,0,33
257,0,129
260,11,47
260,11,167
33,121,185
135,35,152
135,35,200
233,129,34
201,483,163
193,169,115
417,203,37
417,203,39
75,141,35
75,141,39
3,271,143
297,155,37
297,155,39
7,303,155
177,0,0
43,181,73
19,143,271
45,9,19
45,9,20
45,9,34
301,159,11
185,49,40
157,43,20
289,211,169
289,211,425
39,11,140
39,11,141
97,0,0
97,0,9
97,0,129
260,129,107
260,129,227
481,161,80
201,3,137
201,3,260
162,9,7
162,9,19
162,9,37
162,9,49
201,34,9
201,34,129
27,39,137
27,39,393
59,61,9
59,61,25
217,19,41
225,35,140
225,35,392
481,73,35
11,15,15
39,0,0
169,33,80
98,137,35
98,137,38
98,137,50
162,0,0
162,0,3
162,0,9
162,0,33
162,0,129
299,153,33
301,0,0
145,297,147
179,233,97
37,203,419
37,203,421
39,219,169
155,301,3
155,301,19
97,161,75
97,161,139
97,161,195
97,161,201
97,161,203
211,169,33
11,4,3
11,4,9
11,4,11
67,163,457
75,35,140
75,35,392
123,136,34
355,13,11
203,129,34
155,299,133
193,107,181
397,289,131
39,129,35
39,129,320
91,167,265
267,151,41
73,177,105
147,0,0
97,43,157
320,129,43
320,129,107
320,129,163
320,129,227
320,129,299
320,129,331
320,129,361
320,129,419
320,129,451
320,129,481
123,129,256
33,249,249
397,3,4
397,3,256
457,163,320
459,131,256
299,151,9
299,151,265
137,139,295
49,25,45
147,299,133
147,299,141
39,201,161
419,385,130
301,131,320
67,0,0
67,0,9
67,0,129
57,185,97
57,185,99
35,43,157
131,139,301
147,137,98
147,137,290
129,163,331
129,163,361
137,35,140
137,35,152
137,35,200
137,35,392
11,131,417
145,35,140
145,35,392
129,361,179
295,203,161
153,99,161
185,97,160
179,265,130
387,395,7
387,395,39
57,35,140
57,35,392
385,161,457
65,35,143
65,35,157
65,35,173
65,35,397
393,33,80
393,33,137
267,133,67
34,136,35
145,139,295
271,0,0
145,163,331
145,163,361
33,139,271
33,139,391
15,15,7
15,15,11
15,15,13
15,15,15
75,167,265
75,167,393
99,129,320
299,133,10
451,395,7
181,233,97
130,259,143
130,259,391
130,259,395
25,34,137
64,3,399
64,3,429
429,219,33
193,417,195
160,97,185
160,97,233
160,97,241
425,3,4
425,3,256
425,3,260
51,249,169
289,137,38
289,137,50
59,137,34
225,97,145
107,137,34
37,91,169
37,91,173
3,256,131
241,97,160
80,161,107
80,161,227
211,419,385
160,9,31
160,9,47
160,9,59
160,9,61
160,9,151
25,43,151
25,43,181
35,395,391
290,129,11
290,129,34
290,129,41
290,129,67
290,129,97
290,129,131
290,129,139
290,129,161
290,129,169
290,129,259
290,129,289
290,129,320
19,303,143
40,19,173
40,19,301
40,19,425
3,169,121
3,169,241
289,130,265
289,130,385
155,0,0
241,137,34
80,9,47
80,9,167
61,41,80
7,173,91
121,185,33
121,185,35
121,185,41
121,185,49
121,185,97
123,173,3
35,233,241
37,0,0
37,0,9
37,0,129
243,129,256
361,129,3
361,129,34
361,129,64
361,129,256
361,129,320
160,0,0
160,0,3
160,0,9
160,0,33
160,0,129
141,34,9
141,34,129
299,0,0
185,123,41
185,123,161
133,163,331
133,163,361
167,9,4
167,9,16
167,9,20
11,41,177
289,155,47
289,155,301
131,43,61
80,0,0
80,0,3
80,0,9
80,0,33
80,0,129
481,233,49
9,4,11
155,37,10
177,73,37
38,137,35
38,137,98
38,137,290
147,289,193
107,189,11
107,189,41
189,41,16
423,11,4
481,0,0
31,11,260
40,35,157
40,35,457
297,35,152
297,35,200
65,163,457
161,489,179
161,489,227
169,121,49
61,59,9
61,59,13
61,59,25
61,59,41
61,59,137
7,163,457
392,131,291
91,169,33
177,233,97
177,233,99
145,0,0
145,0,3
145,0,33
121,169,3
138,33,25
138,33,73
138,33,145
138,33,193
39,137,34
39,137,98
39,137,290
37,131,295
195,417,67
195,417,131
195,417,193
195,417,195
203,33,16
203,33,64
203,33,80
97,233,179
97,233,241
65,0,0
65,0,3
65,0,9
65,0,33
65,0,129
459,161,64
217,67,161
130,9,31
130,9,47
130,9,59
130,9,61
130,9,181
169,98,129
157,299,131
55,193,161
391,137,34
40,25,47
40,25,59
40,25,61
49,40,25
49,40,145
489,161,64
162,265,135
162,265,147
49,185,107
49,185,121
50,9,7
50,9,11
50,9,19
50,9,20
50,9,34
50,9,37
50,9,41
50,9,49
50,9,131
50,9,139
50,9,161
50,9,169
129,97,241
3,133,331
481,131,260
7,0,0
7,0,9
7,0,129
145,97,225
130,0,0
130,0,3
130,0,9
130,0,33
130,0,129
41,16,9
41,16,33
41,16,41
33,161,203
151,299,129
151,299,131
151,299,133
151,299,137
151,299,145
257,131,299
257,131,395
257,131,419
257,131,425
41,161,195
392,0,0
392,0,3
392,0,33
13,59,61
13,59,185
259,135,267
50,0,0
50,0,9
50,0,129
179,489,131
179,489,161
27,173,67
27,173,99
387,129,34
387,129,97
387,129,320
5,35,203
5,35,217
5,35,233
5,35,457
165,35,152
165,35,200
13,163,451
13,163,481
451,0,0
301,179,73
160,35,157
160,35,457
107,153,33
256,129,107
256,129,227
256,129,299
256,129,331
256,129,361
256,129,363
256,129,419
256,129,451
256,129,481
256,129,483
168,35,137
115,233,161
387,451,161
181,73,160
4,3,143
4,3,173
4,3,271
4,3,301
4,3,391
4,3,395
4,3,399
4,3,421
4,3,425
4,3,429
167,393,3
233,161,320
203,421,3
203,421,67
9,41,179
203,3,260
41,147,297
35,0,0
35,0,9
35,0,129
143,291,129
457,419,131
9,139,295
297,0,0
227,193,160
265,47,31
33,219,429
3,265,151
297,145,97
27,40,17
25,35,140
25,35,392
129,419,451
129,419,459
241,41,20
42,42,157
47,153,33
168,17,41
168,17,43
425,51,9
11,423,203
11,423,395
387,385,67
331,167,9
331,167,11
331,167,73
331,167,137
331,167,265
107,145,40
27,33,80
27,33,136
27,33,193
35,161,201
20,0,0
20,0,3
20,0,9
20,0,33
20,0,129
41,157,43
15,271,131
91,189,41
37,169,91
37,169,211
385,67,165
133,267,135
136,33,91
136,33,121
136,33,211
136,33,241
45,153,35
45,153,99
393,3,260
157,42,42
157,42,162
49,136,35
41,123,173
41,123,185
421,0,0
27,137,98
27,137,290
121,137,34
297,129,34
297,129,67
297,129,320
417,195,161
417,195,289
417,195,385
417,195,417
201,33,80
75,133,259
297,131,131
297,131,387
173,59,25
419,201,33
31,173,67
385,43,31
385,43,61
133,227,481
64,33,91
64,33,121
64,33,155
64,33,185
64,33,203
64,33,211
64,33,219
64,33,233
64,33,241
64,33,249
10,37,91
10,37,155
10,37,203
141,99,161
121,33,16
121,33,64
121,33,80
121,33,129
121,33,136
157,35,136
271,47,25
243,41,16
260,137,115
11,159,47
11,159,299
233,3,260
241,67,137
161,457,163
5,0,0
5,0,3
5,0,9
5,0,33
5,0,129
320,35,157
193,299,151
141,11,38
141,11,39
397,97,161
459,419,129
243,233,33
267,0,0
43,152,33
40,49,121
40,49,185
40,49,233
97,160,73
97,160,193
135,9,20
135,9,34
135,9,49
139,391,259
98,129,11
98,129,34
98,129,41
98,129,67
98,129,97
98,129,131
98,129,139
98,129,161
98,129,169
98,129,259
98,129,289
98,129,320
61,11,260
59,9,4
59,9,16
59,9,20
105,49,25
397,9,7
397,9,37
39,393,131
5,9,59
5,9,179
299,145,40
55,9,4
55,9,16
193,161,43
193,161,75
193,161,99
193,161,105
193,161,107
99,249,169
391,11,20
291,399,139
97,185,59
97,185,121
42,145,105
42,145,297
11,165,75
107,0,0
291,201,161
129,169,115
153,291,131
11,141,39
11,141,51
11,141,99
11,141,291
179,73,160
145,41,27
145,41,43
145,41,51
145,41,57
145,41,59
55,145,41
457,162,42
457,162,162
19,301,139
19,301,155
27,13,7
177,35,140
177,35,392
161,233,241
42,9,7
42,9,19
42,9,37
42,9,49
11,0,0
11,0,33
11,0,129
391,0,0
49,105,177
31,41,80
289,163,457
57,25,37
138,289,147
138,289,195
267,143,7
267,143,39
33,0,0
33,0,3
33,0,9
33,0,33
33,0,129
161,459,167
161,459,419
289,233,241
31,133,35
137,34,9
137,34,129
137,34,136
137,34,137
105,35,140
105,35,392
33,241,233
162,42,157
163,392,3
41,155,301
299,143,7
137,179,361
138,3,13
138,3,133
138,3,265
138,3,385
20,35,457
421,203,33
421,203,35
421,203,37
421,203,161
421,203,289
137,290,131
3,41,185
97,203,421
33,25,61
34,137,47
34,137,59
34,137,107
34,137,115
34,137,167
34,137,179
34,137,227
34,137,295
34,137,299
34,137,419
271,3,4
271,3,129
271,3,136
271,3,256
271,3,260
147,425,67
147,425,99
331,163,129
9,16,41
51,429,139
105,181,11
219,429,3
130,256,131
107,133,10
19,297,147
